beeID,year,month,day,AM/PM,plant.genus,plant.species,site,transect,collector,method,date processed,processed by,morpho,digital entry checked by,checked on,notes
1738,2017,6,9,PM,Zizia,aurea,Silis,3,A. Waananen,net,6.13.17,M. Gullickson,,,,
1739,2017,6,9,PM,Zizia,aurea,Silis,3,A. Waananen,net,6.13.17,M. Gullickson,,,,
1740,2017,6,9,PM,Zizia,aurea,Silis,3,A. Waananen,net,6.13.17,M. Gullickson,,,,
1741,2017,6,9,PM,Zizia,aurea,Silis,3,A. Waananen,net,6.13.17,M. Gullickson,,,,
1742,2017,6,9,PM,Zizia,aurea,Silis,3,A. Waananen,net,6.13.17,M. Gullickson,,,,
1743,2017,6,9,PM,Zizia,aurea,Silis,3,A. Waananen,net,6.13.17,M. Gullickson,,,,
1744,2017,6,9,PM,Zizia,aurea,Silis,3,A. Waananen,net,6.13.17,M. Gullickson,,,,
1745,2017,6,9,PM,Zizia,aurea,Silis,3,A. Waananen,net,6.13.17,M. Gullickson,,,,
1746,2017,6,9,PM,Zizia,aurea,Silis,3,A. Waananen,net,6.13.17,M. Gullickson,,,,
1747,2017,6,9,PM,Zizia,aurea,Silis,3,A. Waananen,net,6.13.17,M. Gullickson,,,,
1748,2017,6,14,AM,Achillea,millefolium ,Erickson,3,I. Lane,net,6.15.17,A. Waananen,,,,
1749,2017,6,14,PM,Achillea,millefolium ,Erickson,6,I. Lane,net,6.15.17,A. Waananen,,,,
1750,2017,6,14,PM,Achillea,millefolium ,Erickson,6,I. Lane,net,6.15.17,A. Waananen,,,,
1751,2017,6,14,PM,Achillea,millefolium ,Erickson,6,I. Lane,net,6.15.17,A. Waananen,,,,
1752,2017,6,14,PM,Achillea,millefolium ,Erickson,6,I. Lane,net,6.15.17,A. Waananen,,,,
1753,2017,6,14,AM,Achillea,millefolium ,Erickson,1,I. Lane,net,6.15.17,A. Waananen,,,,
1754,2017,5,31,_,_,_,Rice SNA,,C. Herron-Sweet,blue vane,6.15.17,C. Herron-Sweet,,,,
1755,2017,5,31,_,_,_,Rice SNA,,C. Herron-Sweet,blue vane,6.15.17,C. Herron-Sweet,,,,
1756,2017,5,31,_,_,_,Rice SNA,,C. Herron-Sweet,blue vane,6.15.17,C. Herron-Sweet,,,,
1757,2017,5,31,_,_,_,Rice SNA,,C. Herron-Sweet,blue vane,6.15.17,C. Herron-Sweet,,,,
1758,2017,5,31,_,_,_,Rice SNA,,C. Herron-Sweet,blue vane,6.15.17,C. Herron-Sweet,,,,
1759,2017,5,31,_,_,_,Rice SNA,,C. Herron-Sweet,blue vane,6.15.17,C. Herron-Sweet,,,,
1760,2017,6,14,AM,Achillea,millefolium ,Erickson,5,I. Lane,net,6.15.17,A. Waananen,,,,
1761,2017,6,14,AM,Achillea,millefolium ,Erickson,5,I. Lane,net,6.15.17,A. Waananen,,,,
1762,2017,6,14,AM,Achillea,millefolium ,Erickson,5,I. Lane,net,6.15.17,A. Waananen,,,,
1763,2017,6,14,AM,Achillea,millefolium ,Erickson,5,I. Lane,net,6.15.17,A. Waananen,,,,
1764,2017,6,14,AM,Achillea,millefolium ,Erickson,5,I. Lane,net,6.15.17,A. Waananen,,,,
1765,2017,6,14,AM,Achillea,millefolium ,Erickson,2,I. Lane,net,6.15.17,C. Herron-Sweet,,,,
1766,2017,6,14,PM,Achillea,millefolium ,Erickson,3,I. Lane,net,6.15.17,A. Waananen,,,,
1767,2017,6,14,PM,Achillea,millefolium ,Erickson,3,I. Lane,net,6.15.17,A. Waananen,,,,
1768,2017,6,14,PM,Achillea,millefolium ,Erickson,3,I. Lane,net,6.15.17,A. Waananen,,,,
1769,2017,6,14,PM,Achillea,millefolium ,Erickson,3,I. Lane,net,6.15.17,A. Waananen,,,,
1770,2017,6,14,PM,Achillea,millefolium ,Erickson,3,I. Lane,net,6.15.17,A. Waananen,,,,
1771,2017,6,14,AM,Zizia,aurea,Erickson,2,I. Lane,net,6.15.17,A. Waananen,,,,
1772,2017,6,14,AM,Zizia,aurea,Erickson,2,I. Lane,net,6.15.17,A. Waananen,,,,
1773,2017,6,14,AM,Zizia,aurea,Erickson,2,I. Lane,net,6.15.17,A. Waananen,,,,
1774,2017,6,14,AM,Achillea,millefolium ,Erickson,4,I. Lane,net,6.15.17,C. Herron-Sweet,,,,
1775,2017,6,14,AM,Achillea,millefolium ,Erickson,4,I. Lane,net,6.15.17,C. Herron-Sweet,,,,
1776,2017,6,14,AM,Achillea,millefolium ,Erickson,4,I. Lane,net,6.15.17,C. Herron-Sweet,,,,
1777,2017,6,14,AM,Achillea,millefolium ,Erickson,4,I. Lane,net,6.15.17,C. Herron-Sweet,,,,
1778,2017,6,14,AM,Achillea,millefolium ,Erickson,4,I. Lane,net,6.15.17,C. Herron-Sweet,,,,
1779,2017,6,14,AM,Achillea,millefolium ,Erickson,4,I. Lane,net,6.15.17,C. Herron-Sweet,,,,
1780,2017,6,14,AM,Achillea,millefolium ,Erickson,4,I. Lane,net,6.15.17,C. Herron-Sweet,,,,
1781,2017,6,14,AM,Trifolium,pratense,Erickson,4,I. Lane,net,6.15.17,A. Waananen,,,,
1782,2017,6,14,AM,Trifolium,pratense,Erickson,4,I. Lane,net,6.15.17,A. Waananen,,,,
1783,2017,5,26,_,_,_,Clay County WMA,,C. Herron-Sweet,bowl,6.15.17,C. Herron-Sweet,,,,
1784,2017,6,14,AM,Achillea,millefolium ,Erickson,6,I. Lane,net,6.15.17,A. Waananen,,,,
1785,2017,6,14,AM,Achillea,millefolium ,Erickson,6,I. Lane,net,6.15.17,A. Waananen,,,,
1786,2017,6,14,AM,Achillea,millefolium ,Erickson,6,I. Lane,net,6.15.17,A. Waananen,,,,
1787,2017,6,14,AM,Achillea,millefolium ,Erickson,6,I. Lane,net,6.15.17,A. Waananen,,,,
1788,2017,6,14,AM,Achillea,millefolium ,Erickson,6,I. Lane,net,6.15.17,A. Waananen,,,,
1789,2017,6,14,AM,Achillea,millefolium ,Nygard,1,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1790,2017,6,14,AM,Achillea,millefolium ,Nygard,1,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1791,2017,6,14,AM,Achillea,millefolium ,Nygard,1,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1792,2017,6,14,AM,Achillea,millefolium ,Nygard,1,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1793,2017,6,14,AM,Achillea,millefolium ,Nygard,1,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1794,2017,6,14,AM,Achillea,millefolium ,Nygard,1,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1795,2017,6,14,AM,Achillea,millefolium ,Nygard,1,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1796,2017,6,14,AM,Achillea,millefolium ,Nygard,1,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1797,2017,6,14,AM,Achillea,millefolium ,Nygard,1,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1798,2017,6,14,AM,Achillea,millefolium ,Nygard,1,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1799,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1800,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1801,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1802,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1803,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1804,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1805,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1806,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1807,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1808,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1809,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1810,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1811,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1812,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1813,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1814,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1815,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1816,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1817,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1818,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1819,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1820,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1821,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1822,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1823,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1824,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1825,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1826,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1827,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1828,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1829,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1830,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1831,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1832,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1833,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1834,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1835,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1836,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1837,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1838,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1839,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1840,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1841,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1842,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1843,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1844,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1845,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1846,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1847,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1848,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1849,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1850,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1851,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1852,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1853,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1854,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1855,2017,6,14,AM,Achillea,millefolium ,Nygard,6,C. Herron-Sweet,net,6.15.17,A. Waananen,,,,
1856,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1857,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1858,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1859,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1860,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1861,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1862,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1863,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1864,2017,6,9,_,_,_,Henningson, ,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1865,2017,6,9,_,_,_,Henningson, ,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1866,2017,6,9,_,_,_,Henningson, ,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1867,2017,6,9,_,_,_,Henningson, ,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1868,2017,6,9,_,_,_,Henningson, ,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1869,2017,6,9,_,_,_,Henningson, ,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1870,2017,6,9,_,_,_,Henningson, ,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1871,2017,6,9,_,_,_,Henningson, ,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1872,2017,6,9,_,_,_,Henningson, ,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1873,2017,6,9,_,_,_,Henningson, ,S. Marconie,bowl,6.15.17,C. Herron-Sweet,,,,
1874,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1875,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1876,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1877,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1878,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1879,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1880,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1881,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1882,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1883,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1884,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1885,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1886,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1887,2017,6,9,PM,Zizia,aurea,Henningson,1,C. Herron-Sweet,net,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1888,2017,6,8,_,_,_,Matter,,A. Waananen,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1889,2017,6,8,_,_,_,Matter,,A. Waananen,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1890,2017,6,8,_,_,_,Matter,,A. Waananen,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1891,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1892,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1893,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1894,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1895,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1896,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1897,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1898,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1899,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1900,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1901,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1902,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1903,2017,6,2,_,_,_,Ackerson,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1904,2017,6,5,_,_,_,Staples,,R. Tucker,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1905,2017,5,25,_,_,_,Abarr,,A. Waananen,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1906,2017,5,25,_,_,_,Abarr,,A. Waananen,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1907,2017,5,25,_,_,_,Abarr,,A. Waananen,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1908,2017,6,5,_,_,_,Staples,,R. Tucker,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1909,2017,6,5,_,_,_,Staples,,R. Tucker,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1910,2017,6,5,_,_,_,Staples,,R. Tucker,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1911,2017,6,5,_,_,_,Staples,,R. Tucker,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1912,2017,6,5,_,_,_,Staples,,R. Tucker,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1913,2017,6,5,_,_,_,Staples,,R. Tucker,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1914,2017,6,5,_,_,_,Staples,,R. Tucker,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1915,2017,6,1,_,_,_,Nelson,,I. Lane,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1916,2017,6,1,_,_,_,Nelson,,I. Lane,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1917,2017,6,1,_,_,_,Nelson,,I. Lane,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1918,2017,6,1,_,_,_,Nelson,,I. Lane,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1919,2017,6,1,_,_,_,Nelson,,I. Lane,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1920,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1921,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1922,2017,5,31,_,_,_,Rice SNA,,S. Marconie,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1923,2017,5,31,_,_,_,Rice SNA,,S. Marconie,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1924,2017,5,31,_,_,_,Rice SNA,,S. Marconie,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1925,2017,5,31,_,_,_,Rice SNA,,S. Marconie,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1926,2017,5,31,_,_,_,Rice SNA,,S. Marconie,blue vane,6.16.17,A. Waananen,,S. Marconie,6.21.17,
1927,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1928,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1929,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1930,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1931,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1932,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1933,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1934,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1935,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1936,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1937,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1938,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1939,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1940,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1941,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1942,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1943,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1944,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1945,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1946,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1947,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1948,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1949,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1950,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1951,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1952,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1953,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1954,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1955,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1956,2017,5,29,_,_,_,Braaten,,A. Waananen,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1957,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1958,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1959,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1960,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1961,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1962,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1963,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1964,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1965,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
1966,2017,6,9,_,_,_,Henningson,,S. Marconie,bowl,6.16.17,C. Herron-Sweet,,S. Marconie,6.21.17,
